1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3.032105071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3.032105071	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3.032105071	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3.524597116	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	10.68251928	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	10.68251928	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10.68251928	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3.524597116	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	10.68251928	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10.68251928	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10.68251928	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3.524597116	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	10.68251928	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.68251928	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.68251928
